Date,Adj Close,Close,High,Low,Open,Volume
2017-07-04,2501.5048828125,2950.0,2950.0,2950.0,2950.0,200
2017-07-05,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2017-07-06,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2017-07-07,2459.106201171875,2900.0,2900.0,2900.0,2900.0,100
2017-07-10,2459.106201171875,2900.0,2900.0,2900.0,2900.0,0
2017-07-11,2374.309814453125,2800.0,2800.0,2800.0,2800.0,1100
2017-07-12,2459.106201171875,2900.0,2900.0,2900.0,2900.0,100
2017-07-13,2459.106201171875,2900.0,2900.0,2900.0,2900.0,800
2017-07-14,2391.26904296875,2820.0,2820.0,2820.0,2820.0,100
2017-07-17,2391.26904296875,2820.0,2820.0,2820.0,2820.0,0
2017-07-18,2543.9033203125,3000.0,3000.0,2900.0,2900.0,1600
2017-07-19,2552.3828125,3010.0,3010.0,2900.0,3000.0,11100
2017-07-20,2543.9033203125,3000.0,3000.0,3000.0,3000.0,300
2017-07-21,2543.9033203125,3000.0,3000.0,2950.0,3000.0,2300
2017-07-24,2586.301513671875,3050.0,3050.0,2900.0,3000.0,13200
2017-07-25,2586.301513671875,3050.0,3050.0,3050.0,3050.0,0
2017-07-26,2586.301513671875,3050.0,3050.0,3050.0,3050.0,0
2017-07-27,2586.301513671875,3050.0,3050.0,3050.0,3050.0,0
2017-07-28,2543.9033203125,3000.0,3000.0,2930.0,3000.0,1400
2017-07-31,2543.9033203125,3000.0,3000.0,3000.0,3000.0,100
2017-08-01,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-02,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-03,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-04,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-07,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-08,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-09,2543.9033203125,3000.0,3000.0,3000.0,3000.0,500
2017-08-10,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-11,2543.9033203125,3000.0,3000.0,3000.0,3000.0,13400
2017-08-14,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-15,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-16,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-17,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-18,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-21,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-22,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-23,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-08-24,2552.3828125,3010.0,3010.0,2950.0,3000.0,6200
2017-08-25,2560.86279296875,3020.0,3020.0,2960.0,3000.0,600
2017-08-28,2501.5048828125,2950.0,3000.0,2950.0,3000.0,7700
2017-08-29,2501.5048828125,2950.0,2950.0,2950.0,2950.0,100
2017-08-30,2501.5048828125,2950.0,2950.0,2950.0,2950.0,200
2017-08-31,2501.5048828125,2950.0,3020.0,2940.0,2950.0,3400
2017-09-01,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2017-09-04,2526.94384765625,2980.0,2980.0,2980.0,2980.0,100
2017-09-05,2526.94384765625,2980.0,2980.0,2980.0,2980.0,0
2017-09-06,2543.9033203125,3000.0,3000.0,3000.0,3000.0,1000
2017-09-07,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-09-08,2543.9033203125,3000.0,3000.0,3000.0,3000.0,100
2017-09-11,2526.94384765625,2980.0,3000.0,2980.0,3000.0,1500
2017-09-12,2586.301513671875,3050.0,3050.0,3000.0,3000.0,500
2017-09-13,2586.301513671875,3050.0,3050.0,3050.0,3050.0,0
2017-09-14,2586.301513671875,3050.0,3050.0,3050.0,3050.0,0
2017-09-15,2586.301513671875,3050.0,3050.0,3000.0,3050.0,1300
2017-09-18,2543.9033203125,3000.0,3000.0,3000.0,3000.0,100
2017-09-19,2543.9033203125,3000.0,3000.0,3000.0,3000.0,400
2017-09-20,2543.9033203125,3000.0,3000.0,3000.0,3000.0,200
2017-09-21,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-09-22,2543.9033203125,3000.0,3050.0,3000.0,3050.0,500
2017-09-25,2543.9033203125,3000.0,3000.0,2990.0,3000.0,400
2017-09-26,2543.9033203125,3000.0,3100.0,2990.0,3000.0,7900
2017-09-27,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-09-28,2543.9033203125,3000.0,3000.0,3000.0,3000.0,100
2017-09-29,2543.9033203125,3000.0,3000.0,3000.0,3000.0,100
2017-10-02,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-10-03,2535.423583984375,2990.0,3000.0,2990.0,3000.0,600
2017-10-04,2671.098388671875,3150.0,3150.0,3080.0,3080.0,1600
2017-10-05,2535.423583984375,2990.0,3140.0,2990.0,3010.0,4900
2017-10-06,2543.9033203125,3000.0,3050.0,2900.0,3000.0,4600
2017-10-09,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-10-10,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-10-11,2518.464111328125,2970.0,3000.0,2970.0,3000.0,800
2017-10-12,2518.464111328125,2970.0,3150.0,2900.0,3000.0,8200
2017-10-13,2518.464111328125,2970.0,2970.0,2970.0,2970.0,0
2017-10-16,2518.464111328125,2970.0,2970.0,2970.0,2970.0,0
2017-10-17,2543.9033203125,3000.0,3040.0,3000.0,3040.0,200
2017-10-18,2543.9033203125,3000.0,3000.0,2980.0,3000.0,1700
2017-10-19,2526.94384765625,2980.0,2980.0,2980.0,2980.0,500
2017-10-20,2526.94384765625,2980.0,2980.0,2980.0,2980.0,0
2017-10-23,2518.464111328125,2970.0,3040.0,2950.0,2950.0,500
2017-10-24,2518.464111328125,2970.0,2970.0,2970.0,2970.0,0
2017-10-25,2501.5048828125,2950.0,2990.0,2950.0,2990.0,200
2017-10-26,2501.5048828125,2950.0,2950.0,2950.0,2950.0,100
2017-10-27,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2017-10-30,2501.5048828125,2950.0,2950.0,2950.0,2950.0,100
2017-10-31,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2017-11-01,2628.7001953125,3100.0,3100.0,3000.0,3000.0,400
2017-11-02,2628.7001953125,3100.0,3100.0,3100.0,3100.0,0
2017-11-03,2628.7001953125,3100.0,3100.0,3100.0,3100.0,0
2017-11-06,2628.7001953125,3100.0,3100.0,3100.0,3100.0,0
2017-11-07,2671.098388671875,3150.0,3150.0,3150.0,3150.0,300
2017-11-08,2543.9033203125,3000.0,3000.0,3000.0,3000.0,200
2017-11-09,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-11-10,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-11-13,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-11-14,2543.9033203125,3000.0,3000.0,3000.0,3000.0,600
2017-11-15,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2017-11-16,2603.2607421875,3070.0,3070.0,3070.0,3070.0,200
2017-11-17,2535.423583984375,2990.0,3100.0,2990.0,3100.0,500
2017-11-20,2518.464111328125,2970.0,2990.0,2970.0,2990.0,5300
2017-11-21,2518.464111328125,2970.0,2970.0,2970.0,2970.0,100
2017-11-22,2560.86279296875,3020.0,3020.0,2950.0,2950.0,600
2017-11-23,2543.9033203125,3000.0,3000.0,2950.0,2950.0,200
2017-11-24,2289.5126953125,2700.0,2950.0,2650.0,2950.0,4900
2017-11-27,2484.54541015625,2930.0,2980.0,2700.0,2700.0,3300
2017-11-28,2416.708251953125,2850.0,2930.0,2850.0,2850.0,400
2017-11-29,2459.106201171875,2900.0,2900.0,2610.0,2800.0,600
2017-11-30,2416.708251953125,2850.0,3000.0,2780.0,2980.0,1300
2017-12-01,2416.708251953125,2850.0,2850.0,2850.0,2850.0,0
2017-12-04,2297.99267578125,2710.0,3000.0,2700.0,2920.0,2300
2017-12-05,2297.99267578125,2710.0,2710.0,2710.0,2710.0,0
2017-12-06,2374.309814453125,2800.0,2800.0,2710.0,2710.0,200
2017-12-07,2374.309814453125,2800.0,2800.0,2800.0,2800.0,100
2017-12-08,2416.708251953125,2850.0,2850.0,2800.0,2800.0,600
2017-12-11,2416.708251953125,2850.0,2850.0,2850.0,2850.0,0
2017-12-12,2374.309814453125,2800.0,2800.0,2800.0,2800.0,100
2017-12-13,2374.309814453125,2800.0,2800.0,2800.0,2800.0,0
2017-12-14,2416.708251953125,2850.0,2900.0,2850.0,2850.0,400
2017-12-15,2459.106201171875,2900.0,2900.0,2900.0,2900.0,100
2017-12-18,2382.78955078125,2810.0,2850.0,2800.0,2800.0,4600
2017-12-19,2416.708251953125,2850.0,3000.0,2800.0,2850.0,1700
2017-12-20,2374.309814453125,2800.0,2900.0,2800.0,2900.0,200
2017-12-21,2459.106201171875,2900.0,2900.0,2900.0,2900.0,100
2017-12-22,2518.464111328125,2970.0,2970.0,2970.0,2970.0,300
2017-12-25,2518.464111328125,2970.0,2970.0,2970.0,2970.0,0
2017-12-26,2518.464111328125,2970.0,2970.0,2970.0,2970.0,0
2017-12-27,2518.464111328125,2970.0,2970.0,2970.0,2970.0,0
2017-12-28,2772.85400390625,3270.0,3270.0,2920.0,2920.0,1900
2017-12-29,2832.21240234375,3340.0,3340.0,3000.0,3200.0,3200
2018-01-01,2832.21240234375,3340.0,3340.0,3340.0,3340.0,0
2018-01-02,2662.618896484375,3140.0,3200.0,3140.0,3200.0,1300
2018-01-03,2662.618896484375,3140.0,3140.0,3140.0,3140.0,300
2018-01-04,2603.2607421875,3070.0,3070.0,3070.0,3070.0,400
2018-01-05,2603.2607421875,3070.0,3070.0,3070.0,3070.0,0
2018-01-08,2603.2607421875,3070.0,3070.0,3070.0,3070.0,0
2018-01-09,2543.9033203125,3000.0,3000.0,3000.0,3000.0,500
2018-01-10,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2018-01-11,2543.9033203125,3000.0,3000.0,3000.0,3000.0,0
2018-01-12,2552.3828125,3010.0,3190.0,3000.0,3000.0,2400
2018-01-15,2628.7001953125,3100.0,3100.0,3100.0,3100.0,500
2018-01-16,2543.9033203125,3000.0,3000.0,3000.0,3000.0,300
2018-01-17,2501.5048828125,2950.0,3000.0,2950.0,3000.0,10300
2018-01-18,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2018-01-19,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2018-01-22,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2018-01-23,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2018-01-24,2501.5048828125,2950.0,3050.0,2950.0,3050.0,5300
2018-01-25,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2018-01-26,2501.5048828125,2950.0,2950.0,2950.0,2950.0,0
2018-01-29,2391.26904296875,2820.0,2850.0,2810.0,2850.0,49500
2018-01-30,2391.26904296875,2820.0,2820.0,2820.0,2820.0,10200
2018-01-31,2459.106201171875,2900.0,2900.0,2790.0,2790.0,200
2018-02-01,2459.106201171875,2900.0,2900.0,2900.0,2900.0,0
2018-02-02,2450.626708984375,2890.0,2890.0,2890.0,2890.0,600
2018-02-05,2450.626708984375,2890.0,2890.0,2890.0,2890.0,0
2018-02-06,2425.187744140625,2860.0,2860.0,2810.0,2810.0,800
2018-02-07,2391.26904296875,2820.0,2860.0,2820.0,2860.0,24800
2018-02-08,2450.626708984375,2890.0,2890.0,2890.0,2890.0,200
2018-02-09,2450.626708984375,2890.0,2890.0,2890.0,2890.0,0
2018-02-12,2365.82958984375,2790.0,2800.0,2790.0,2800.0,27200
2018-02-13,2365.82958984375,2790.0,2790.0,2790.0,2790.0,300
2018-02-14,2340.39111328125,2760.0,2790.0,2730.0,2790.0,14300
2018-02-15,2340.39111328125,2760.0,2760.0,2760.0,2760.0,100
2018-02-16,2340.39111328125,2760.0,2760.0,2760.0,2760.0,0
2018-02-19,2340.39111328125,2760.0,2760.0,2760.0,2760.0,0
2018-02-20,2247.114501953125,2650.0,2750.0,2650.0,2700.0,68800
2018-02-21,2289.5126953125,2700.0,2700.0,2600.0,2650.0,11100
2018-02-22,2247.114501953125,2650.0,2680.0,2650.0,2680.0,1400
2018-02-23,2281.033203125,2690.0,2690.0,2600.0,2650.0,1700
2018-02-26,2730.456298828125,3220.0,3220.0,2690.0,2690.0,33300
2018-02-27,2798.293701171875,3300.0,3300.0,3000.0,3220.0,95700
2018-02-28,3001.8056640625,3540.0,3540.0,3090.0,3300.0,158700
2018-03-01,3001.8056640625,3540.0,3540.0,3540.0,3540.0,600
2018-03-02,3001.8056640625,3540.0,3620.0,3500.0,3540.0,4400
2018-03-05,3001.8056640625,3540.0,3540.0,3540.0,3540.0,2100
2018-03-06,3001.8056640625,3540.0,3540.0,3540.0,3540.0,500
2018-03-07,3052.683837890625,3600.0,3610.0,3540.0,3540.0,1700
2018-03-08,3064.31884765625,3560.0,3600.0,3560.0,3600.0,400
2018-03-09,3012.67333984375,3500.0,3550.0,3250.0,3550.0,4500
2018-03-12,3012.67333984375,3500.0,3500.0,3360.0,3500.0,4600
2018-03-13,3012.67333984375,3500.0,3500.0,3500.0,3500.0,400
2018-03-14,3012.67333984375,3500.0,3500.0,3500.0,3500.0,0
2018-03-15,3012.67333984375,3500.0,3500.0,3400.0,3400.0,300
2018-03-16,3012.67333984375,3500.0,3500.0,3500.0,3500.0,0
2018-03-19,3012.67333984375,3500.0,3500.0,3500.0,3500.0,0
2018-03-20,2926.596923828125,3400.0,3400.0,3350.0,3400.0,500
2018-03-21,2926.596923828125,3400.0,3400.0,3400.0,3400.0,200
2018-03-22,2926.596923828125,3400.0,3400.0,3350.0,3400.0,500
2018-03-23,2917.9892578125,3390.0,3400.0,3300.0,3400.0,600
2018-03-26,2917.9892578125,3390.0,3390.0,3300.0,3300.0,200
2018-03-27,3012.67333984375,3500.0,3500.0,3400.0,3500.0,300
2018-03-28,3012.67333984375,3500.0,3500.0,3500.0,3500.0,0
2018-03-29,3098.74951171875,3600.0,3600.0,3000.0,3490.0,15000
2018-03-30,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-02,3098.74951171875,3600.0,3600.0,3600.0,3600.0,500
2018-04-03,3098.74951171875,3600.0,3600.0,3550.0,3550.0,900
2018-04-04,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-05,3098.74951171875,3600.0,3600.0,3600.0,3600.0,3000
2018-04-06,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-09,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-10,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-11,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-12,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-13,3012.67333984375,3500.0,3500.0,3500.0,3500.0,3100
2018-04-16,3012.67333984375,3500.0,3500.0,3500.0,3500.0,0
2018-04-17,3012.67333984375,3500.0,3500.0,3500.0,3500.0,0
2018-04-18,2926.596923828125,3400.0,3400.0,3400.0,3400.0,100
2018-04-19,2926.596923828125,3400.0,3400.0,3400.0,3400.0,0
2018-04-20,2926.596923828125,3400.0,3400.0,3400.0,3400.0,0
2018-04-23,3098.74951171875,3600.0,3600.0,3400.0,3600.0,600
2018-04-24,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-25,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-26,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-27,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-04-30,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-01,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-02,3098.74951171875,3600.0,3600.0,3600.0,3600.0,200
2018-05-03,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-04,3184.826171875,3700.0,3700.0,3700.0,3700.0,400
2018-05-07,3184.826171875,3700.0,3700.0,3700.0,3700.0,500
2018-05-08,3184.826171875,3700.0,3700.0,3700.0,3700.0,2700
2018-05-09,3184.826171875,3700.0,3700.0,3700.0,3700.0,500
2018-05-10,3184.826171875,3700.0,3700.0,3700.0,3700.0,0
2018-05-11,3193.433837890625,3710.0,3710.0,3710.0,3710.0,500
2018-05-14,3184.826171875,3700.0,3700.0,3700.0,3700.0,500
2018-05-15,3098.74951171875,3600.0,3600.0,3600.0,3600.0,500
2018-05-16,3098.74951171875,3600.0,3600.0,3600.0,3600.0,700
2018-05-17,3098.74951171875,3600.0,3600.0,3600.0,3600.0,300
2018-05-18,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-21,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-22,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-23,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-24,3098.74951171875,3600.0,3600.0,3600.0,3600.0,500
2018-05-25,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-28,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-29,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-30,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-05-31,3658.24609375,4250.0,4250.0,3600.0,3600.0,6200
2018-06-01,3658.24609375,4250.0,4250.0,4250.0,4250.0,0
2018-06-04,3098.74951171875,3600.0,4250.0,3600.0,4250.0,600
2018-06-05,3098.74951171875,3600.0,3600.0,3600.0,3600.0,300
2018-06-06,3098.74951171875,3600.0,3600.0,3600.0,3600.0,0
2018-06-07,3443.054931640625,4000.0,4000.0,3500.0,3500.0,12000
2018-06-08,3434.44775390625,3990.0,4000.0,3990.0,4000.0,200
2018-06-11,3434.44775390625,3990.0,3990.0,3990.0,3990.0,0
2018-06-12,3434.44775390625,3990.0,3990.0,3990.0,3990.0,0
2018-06-13,3434.44775390625,3990.0,3990.0,3990.0,3990.0,0
2018-06-14,3434.44775390625,3990.0,3990.0,3990.0,3990.0,0
2018-06-15,3434.44775390625,3990.0,3990.0,3990.0,3990.0,0
